room_name,region,location,room_availability_bs,price,rating,rating_count,transaction_count,tipe_kos,room_area,is_electricity,is_kamar_mandi_dalam,is_kloset_duduk,fac_keamanan,fac_sirkulasi_udara,fac_parkir_motor,fac_parkir_mobil,fac_ruang_bersama,fac_layanan_kebersihan,fac_area_jemur,is_full_furnished,fac_ac,fac_tv,fac_bantal,fac_cermin,fac_shower,fac_air_panas,fac_wifi,fac_kulkas,fac_dapur,fac_dispenser,fac_kipas_angin,fac_kursi,fac_guling,fac_wastafel,fac_ember_mandi,fac_mesin_cuci,fac_bak_mandi,is_discount
Kost Ibu Nita Tipe E Tanjung Priok Jakarta Utara,Jakarta Utara,Tanjung Priok,0.00,670000.00,0.00,0.00,5.00,Kos Putra,9.00,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Kost Ibu Pur Tipe A Kebon Jeruk Jakarta Barat,Jakarta Barat,Kebon Jeruk,1.00,800000.00,0.00,0.00,1.00,Kos Putri,7.50,1,1,0,1,1,1,0,1,1,1,1,0,0,1,0,0,0,1,0,0,1,1,0,1,0,1,0,1,0
Kost In Home Kelapa Gading Jakarta Utara,Jakarta Utara,Kelapa Gading,0.00,2150000.00,0.00,0.00,0.00,Kos Putri,12.00,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1
Kost Indah M2 Type Deluxe Palmerah Jakarta Barat,Jakarta Barat,Palmerah,3.00,2400000.00,3.60,1.00,3.00,Kos Campur,10.00,0,1,1,0,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,1,0,1,0,1
Kost Industri Tipe A Sawah Besar Jakarta Pusat,Jakarta Pusat,Sawah Besar,2.00,1600000.00,0.00,0.00,0.00,Kos Campur,12.00,0,1,1,1,0,1,0,1,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,1,1,0,0,0,1
Kost Inplus Kramatjati Jakarta Timur,Jakarta Timur,Kramat Jati,0.00,1200000.00,5.00,1.00,3.00,Kos Campur,9.00,0,1,1,1,1,1,0,1,1,1,0,1,0,1,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0
Kost IPA Ciracas Jakarta Timur,Jakarta Timur,Ciracas,0.00,1300000.00,0.00,0.00,0.00,Kos Putri,9.00,0,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,0,1,1,1,1,1,0,0,0,1,0,0,1
Kost IX Taman Sari Jakarta Pusat,Jakarta Pusat,Taman Sari,0.00,800000.00,0.00,0.00,0.00,Kos Putra,9.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Kost IX Taman Sari Jakarta Pusat,Jakarta Pusat,Taman Sari,0.00,800000.00,0.00,0.00,0.00,Kos Putra,9.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Kost Jabusimo Tanjung Priok Jakarta Utara,Jakarta Utara,Tanjung Priok,0.00,2000000.00,0.00,0.00,1.00,Kos Campur,12.25,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0
Kost Jabutta Living Tanjung Priok Jakarta Utara,Jakarta Utara,Tanjung Priok,0.00,3300000.00,0.00,0.00,0.00,Kos Campur,18.00,0,1,1,1,0,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0
Kost Jalan Merah Jambu Kelapa Gading Jakarta Utara,Jakarta Utara,Kelapa Gading,3.00,1400000.00,5.00,1.00,0.00,Kos Campur,12.00,0,0,1,0,0,1,0,1,1,0,0,1,0,1,0,1,1,1,1,0,0,0,0,0,1,0,0,0,1
Kost Janur Kuning Silver Kelapa Gading Jakarta Utara,Jakarta Utara,Kelapa Gading,0.00,1350000.00,0.00,0.00,5.00,Kos Campur,9.00,0,0,1,1,0,1,1,1,1,1,1,1,0,1,1,1,0,1,1,0,0,0,1,1,1,0,1,0,0
Kost Jayakarta Tipe A Senen Jakarta Pusat,Jakarta Pusat,Senen,0.00,2300000.00,0.00,0.00,1.00,Kos Campur,12.00,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,0,1,1,1,0,1,0,0
Kost Jessie Tanjung Priok Jakarta Utara,Jakarta Utara,Tanjung Priok,0.00,800000.00,0.00,0.00,1.00,Kos Putri,9.00,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
Kost JGC Tipe B Cakung Jakarta Timur,Jakarta Timur,Cakung,1.00,1250000.00,0.00,0.00,0.00,Kos Putri,4.00,0,0,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0
Kost JGC Tipe B Cakung Jakarta Timur,Jakarta Timur,Cakung,1.00,1250000.00,0.00,0.00,0.00,Kos Putri,4.00,0,0,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0
Kost JGC Tipe B Cakung Jakarta Timur,Jakarta Timur,Cakung,1.00,1250000.00,0.00,0.00,0.00,Kos Putri,4.00,0,0,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0
Kost JGC Tipe B Cakung Jakarta Timur,Jakarta Timur,Cakung,1.00,1250000.00,0.00,0.00,0.00,Kos Putri,9.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kost JJ Neo Solitaire VIP Grogol Petamburan Jakarta Barat,Jakarta Barat,Grogol Petamburan,0.00,2370000.00,0.00,0.00,2.00,Kos Campur,14.00,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,1,0,0
Kost JJ Soho Solitaire Soho VIP Grogol Petamburan Jakarta Barat,Jakarta Barat,Grogol Petamburan,0.00,2380000.00,3.80,2.00,34.00,Kos Campur,12.00,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,0,1,0,0
Kost JNI Tipe A Cakung Jakarta Timur,Jakarta Timur,Cakung,0.00,1700000.00,0.00,0.00,0.00,Kos Campur,9.00,0,1,1,0,1,1,0,1,0,1,1,1,0,1,0,1,0,1,1,1,0,0,1,1,0,0,0,0,1
Kost JNI Tipe A Cakung Jakarta Timur,Jakarta Timur,Cakung,0.00,1700000.00,0.00,0.00,0.00,Kos Campur,9.00,0,1,1,0,1,1,0,1,0,1,1,1,0,1,0,1,0,1,1,1,0,0,1,1,0,0,0,0,1
Kost JNI Tipe A Cakung Jakarta Timur,Jakarta Timur,Cakung,0.00,1700000.00,0.00,0.00,0.00,Kos Campur,9.00,0,1,1,0,1,1,0,1,0,1,1,1,0,1,0,1,0,1,1,1,0,0,1,1,0,0,0,0,1
Kost JNI Tipe A Cakung Jakarta Timur,Jakarta Timur,Cakung,0.00,1700000.00,0.00,0.00,0.00,Kos Campur,9.00,0,1,1,0,1,1,0,1,0,1,1,1,0,1,0,1,0,1,1,1,0,0,1,1,0,0,0,0,1
Kost JNI Tipe A Cakung Jakarta Timur,Jakarta Timur,Cakung,0.00,1700000.00,0.00,0.00,0.00,Kos Campur,9.00,0,1,1,0,1,1,0,1,0,1,1,1,0,1,0,1,0,1,1,1,0,0,1,1,0,0,0,0,1
Kost Joaliv 45 Pulo Gadung Jakarta Timur,Jakarta Timur,Pulo Gadung,0.00,1600000.00,0.00,0.00,0.00,Kos Putri,9.00,0,1,1,1,1,1,0,0,0,0,0,1,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0
Kost Joyo 1 Tipe Standard Pesanggrahan Jakarta Selatan,Jakarta Selatan,Pesanggrahan,0.00,2000000.00,0.00,0.00,0.00,Kos Campur,9.00,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0
Kost Joyo Cempaka Putih Jakarta Pusat,Jakarta Pusat,Cempaka Putih,0.00,2500000.00,0.00,0.00,8.00,Kos Campur,9.00,0,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,1,1,1,0,0,1,0,0,0,1,0,0
Kost Joyo Premium Tipe B Kelapa Gading Jakarta Utara,Jakarta Utara,Kelapa Gading,0.00,2250000.00,0.00,0.00,3.00,Kos Campur,9.00,0,1,1,0,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,0,0,0,1,0,1,0,0
Kost Joyo Signature Deluxe Twin Suite Cempaka Putih Jakarta Pusat,Jakarta Pusat,Cempaka Putih,0.00,4000000.00,0.00,0.00,0.00,Kos Campur,25.00,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,0
Kost Joyo Signature Deluxe Twin Suite Cempaka Putih Jakarta Pusat,Jakarta Pusat,Cempaka Putih,0.00,4000000.00,0.00,0.00,0.00,Kos Campur,25.00,0,1,1,1,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,0
Kost Joyo Signature Premier Suite Cempaka Putih Jakarta Pusat,Jakarta Pusat,Cempaka Putih,0.00,4500000.00,0.00,0.00,0.00,Kos Campur,30.00,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,0
Kost Joyo Signature Tipe Standard Cempaka Putih Jakarta Pusat,Jakarta Pusat,Cempaka Putih,0.00,2500000.00,0.00,0.00,0.00,Kos Campur,9.00,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,0
Kost Kabin Kapsul Kayujati V Tipe B Pulo Gadung Jakarta Timur,Jakarta Timur,Pulo Gadung,2.00,1200000.00,1.50,1.00,0.00,Kos Putra,6.00,0,0,1,0,0,1,0,1,0,1,1,1,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0
Kost Kalirandu Tipe A Tanjung Priok Jakarta Utara,Jakarta Utara,Tanjung Priok,1.00,1000000.00,0.00,0.00,0.00,Kos Campur,12.00,1,1,0,1,1,1,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0
Kost Kangaroom Juanda Premium Gambir Jakarta Pusat,Jakarta Pusat,Gambir,1.00,3400000.00,5.00,1.00,1.00,Kos Campur,12.00,0,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1
Kost Kangaroom Meruya Premium Kembangan Jakarta Barat,Jakarta Barat,Kembangan,0.00,2500000.00,5.00,1.00,2.00,Kos Campur,9.90,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0
Kost Kanguru 33 A Tipe Standard Plus Pasar Rebo Jakarta Timur,Jakarta Timur,Pasar Rebo,2.00,1800000.00,0.00,0.00,0.00,Kos Putri,12.00,0,1,1,0,1,1,1,1,1,1,0,1,1,1,0,1,0,1,1,1,1,0,0,1,0,1,1,0,0
Kost Karang Anyar Cherry Residence Tipe B Sawah Besar Jakarta Pusat,Jakarta Pusat,Sawah Besar,0.00,2000000.00,4.50,6.00,1.00,Kos Campur,7.50,0,1,0,1,0,1,0,1,1,1,1,1,0,0,0,1,0,1,1,1,1,0,1,0,1,1,0,0,1
Kost Karen Pulomas Executive Pulo Gadung Jakarta Timur,Jakarta Timur,Pulo Gadung,0.00,1400000.00,0.00,0.00,0.00,Kos Campur,12.00,0,1,0,1,1,1,0,1,0,1,1,1,1,1,1,0,0,1,1,1,0,0,1,0,0,1,0,0,0
Kost Kavling DKI Residence Kembangan Jakarta Barat,Jakarta Barat,Kembangan,0.00,1900000.00,4.60,2.00,5.00,Kos Campur,9.00,0,1,1,1,1,1,0,1,0,0,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,0,0,0,0
Kost Kayu Jati 10 Residence Tipe VIP Pulo Gadung Jakarta Timur,Jakarta Timur,Pulo Gadung,1.00,2000000.00,0.00,0.00,0.00,Kos Campur,12.00,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0
Kost Kayya Single Bed Cengkareng Jakarta Barat,Jakarta Barat,Cengkareng,1.00,2000000.00,4.90,2.00,4.00,Kos Campur,8.00,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0
Kost Kelapa Cengkir Barat Jakarta Utara,Jakarta Utara,Kelapa Gading,3.00,1850000.00,5.00,3.00,2.00,Kos Campur,9.00,1,0,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0
Kost Kelapa Puan Timur Tipe B Kelapa Gading Jakarta Utara,Jakarta Utara,Kelapa Gading,1.00,800000.00,4.50,2.00,14.00,Kos Campur,5.00,1,0,1,1,1,1,0,1,1,1,0,0,0,1,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0
Kost Kelapa Puan Timur Tipe E Kelapa Gading Jakarta Utara,Jakarta Utara,Kelapa Gading,1.00,695000.00,4.80,3.00,15.00,Kos Campur,5.00,1,0,1,1,0,1,0,1,1,1,0,0,0,1,1,1,0,1,1,1,0,1,0,1,0,0,0,0,0
Kost Kelowna House Tipe A Sawah Besar Jakarta Pusat,Jakarta Pusat,Sawah Besar,3.00,3300000.00,0.00,0.00,6.00,Kos Campur,9.00,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,0,0
Kost Kemakmuran Residence Gambir Jakarta Pusat,Jakarta Pusat,Gambir,0.00,2600000.00,4.40,11.00,7.00,Kos Campur,9.00,0,1,1,1,0,1,0,0,1,1,1,1,1,1,0,1,1,1,0,1,0,0,1,0,1,0,0,0,0
Kost Kemuning Agung Perkasa Tanjung Priok Jakarta Utara,Jakarta Utara,Tanjung Priok,0.00,1500000.00,0.00,0.00,1.00,Kos Campur,9.00,0,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,1
Kost Kenanga Cipayung Jakarta Timur,Jakarta Timur,Cipayung,1.00,1200000.00,4.60,1.00,4.00,Kos Putri,18.00,0,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0
Kost Khaira Tipe Standar Kemayoran Jakarta Pusat,Jakarta Pusat,Kemayoran,3.00,900000.00,0.00,0.00,3.00,Kos Campur,9.00,0,1,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
Kost Kita Cakung Jakarta Timur,Jakarta Timur,Cakung,0.00,1200000.00,0.00,0.00,0.00,Kos Putri,9.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kost Kita Tipe D Kemayoran Jakarta Pusat,Jakarta Pusat,Kemayoran,3.00,1700000.00,0.00,0.00,0.00,Kos Campur,9.00,0,1,0,1,1,1,0,1,0,1,1,1,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0
Kost Kita Tipe D Kemayoran Jakarta Pusat,Jakarta Pusat,Kemayoran,3.00,1700000.00,0.00,0.00,0.00,Kos Campur,9.00,0,1,0,1,1,1,0,1,0,1,1,1,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0
Kost Kopyor Barat Kelapa Gading Jakarta Utara,Jakarta Utara,Kelapa Gading,2.00,1400000.00,4.60,2.00,1.00,Kos Putra,9.00,0,0,1,1,0,1,0,0,1,1,1,1,1,1,0,1,0,1,1,1,1,0,1,0,1,0,1,0,0
Kost Lavender Living Duri Kosambi Deluxe Room Cengkareng Jakarta Barat,Jakarta Barat,Cengkareng,0.00,2500000.00,0.00,0.00,0.00,Kos Campur,9.00,0,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,0,1,1,1,1,0,1,1,0,1,1,0,0
Kost Le Paseban Superior Senen Jakarta Pusat,Jakarta Pusat,Senen,0.00,2999000.00,4.80,15.00,74.00,Kos Campur,9.00,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,0,1
Kost Lee's Tanjung Priok Jakarta Utara,Jakarta Utara,Tanjung Priok,2.00,1100000.00,0.00,0.00,7.00,Kos Campur,6.00,0,1,1,1,1,1,0,1,0,1,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0
Kost Lenny Tipe B Kelapa Gading Jakarta Utara,Jakarta Utara,Kelapa Gading,0.00,2200000.00,0.00,0.00,1.00,Kos Putra,12.00,0,1,1,0,0,0,0,1,1,0,0,1,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0
Kost Leo Kelapa Gading Jakarta Utara,Jakarta Utara,Kelapa Gading,0.00,1500000.00,0.00,0.00,0.00,Kos Campur,9.00,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0
Kost Lestari Vip Kelapa Gading Jakarta Utara,Jakarta Utara,Kelapa Gading,1.00,1700000.00,0.00,0.00,1.00,Kos Campur,9.00,1,0,1,1,1,1,0,1,0,0,0,1,0,0,0,1,1,1,0,1,0,0,1,0,1,0,0,0,0
Kost Living Plus 2 Pulo Gadung Jakarta Timur,Jakarta Timur,Pulo Gadung,2.00,1600000.00,0.00,0.00,0.00,Kos Campur,12.00,0,1,1,1,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1
Kost Living Plus Tawakal Tipe B Grogol petamburan Jakarta Barat,Jakarta Barat,Grogol Petamburan,0.00,1300000.00,0.00,0.00,0.00,Kos Campur,12.00,0,0,1,0,1,1,0,1,0,1,1,1,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1
Kost Logo Residence Tipe Standar Kebayoran Baru Jakarta Selatan,Jakarta Selatan,Kebayoran Baru,1.00,3500000.00,0.00,0.00,15.00,Kos Campur,15.00,0,1,1,1,0,1,1,1,1,0,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,0,1,0,1
Kost Lotus Pancoran Jakarta Selatan,Jakarta Selatan,Pancoran,0.00,2000000.00,0.00,0.00,0.00,Kos Putri,9.00,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0,1
Kost Luxury VIP Cilincing Jakarta Utara,Jakarta Utara,Cilincing,1.00,1500000.00,0.00,0.00,0.00,Kos Putra,9.00,0,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,0,0,1,1,0,0,0,0,0
Kost Maesa Sumur Batu Jakarta Pusat,Jakarta Pusat,Kemayoran,0.00,1300000.00,0.00,0.00,0.00,Kos Campur,10.50,1,0,1,1,0,1,0,1,1,1,1,0,0,1,1,1,0,1,0,0,0,1,1,1,1,1,0,0,1
Kost Mahesa Cilincing Jakarta Utara,Jakarta Utara,Cilincing,0.00,1500000.00,5.00,1.00,10.00,Kos Campur,16.00,0,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1
Kost Makmur Jaya 198 Tipe A Penjaringan Jakarta Utara,Jakarta Utara,Penjaringan,0.00,1700000.00,0.00,0.00,0.00,Kos Campur,12.00,0,1,1,1,0,1,0,1,0,1,1,1,0,1,1,1,0,1,0,0,0,0,1,0,0,1,0,0,1
Kost Mama Inul Tipe A Mampang Prapatan Jakarta Selatan,Jakarta Selatan,Mampang Prapatan,2.00,1300000.00,5.00,1.00,1.00,Kos Campur,7.50,1,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0
Kost Mama Nia Tipe A Koja Jakarta Utara,Jakarta Utara,Koja,1.00,1400000.00,0.00,0.00,5.00,Kos Campur,17.50,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0
Kost Mami Anna Kelapa Gading Jakarta Utara,Jakarta Utara,Kelapa Gading,2.00,2000000.00,4.80,2.00,8.00,Kos Campur,9.00,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,1
Kost Mami Eryda Tipe A Pulo Gadung Jakarta Timur,Jakarta Timur,Pulo Gadung,1.00,1200000.00,0.00,0.00,0.00,Kos Campur,12.00,0,0,1,1,1,1,0,1,0,1,0,1,0,1,1,0,0,0,1,1,0,1,1,1,1,1,0,1,0
Kost Mami Gibbor Tipe A Tanjung Priok Jakarta Utara,Jakarta Utara,Tanjung Priok,2.00,900000.00,0.00,0.00,0.00,Kos Campur,12.00,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
Kost Mami Jeje Cakung Jakarta Timur,Jakarta Timur,Cakung,1.00,1350000.00,0.00,0.00,0.00,Kos Putri,9.00,1,0,1,0,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,0,0
Kost Mandala Guest House Tipe VVIP Grogol Petamburan Jakarta Barat,Jakarta Barat,Grogol Petamburan,2.00,1600000.00,0.00,0.00,0.00,Kos Campur,9.00,0,1,1,1,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1
Kost Mango Premium Cilandak Jakarta Selatan,Jakarta Selatan,Cilandak,0.00,6499000.00,4.50,2.00,13.00,Kos Campur,25.00,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0
Kost MD 41 Residence Tipe A Jatinegara Jakarta Timur,Jakarta Timur,Jatinegara,0.00,1975000.00,0.00,0.00,0.00,Kos Putra,9.00,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,1,0,1,0,1,1,0,1,1,0,0,0,0,0
Kost Mehan Kolis Tipe A Tanjung Priok Jakarta Utara,Jakarta Utara,Tanjung Priok,0.00,850000.00,0.00,0.00,3.00,Kos Campur,15.00,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kost Menara Residence 29 Standard Kembangan Jakarta Barat,Jakarta Barat,Kembangan,2.00,2200000.00,0.00,0.00,5.00,Kos Campur,14.00,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,0,0,0,0
Kost Menteng Guest House King Size Bed Menteng Jakarta Pusat,Jakarta Pusat,Menteng,1.00,4700000.00,0.00,0.00,0.00,Kos Campur,16.50,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,0,1,0,0
Kost Menteng Guest House Single Bed Menteng Jakarta Pusat,Jakarta Pusat,Menteng,1.00,3750000.00,0.00,0.00,0.00,Kos Campur,13.50,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,0,1
Kost Menteng Latuharhary Menteng Jakarta Pusat,Jakarta Pusat,Menteng,1.00,3500000.00,0.00,0.00,0.00,Kos Putri,30.00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1,0,1,1,1,1,0
Kost Merah Delima A4 Kelapa Gading Jakarta Utara,Jakarta Utara,Kelapa Gading,2.00,1550000.00,0.00,0.00,0.00,Kos Putri,9.00,1,0,1,0,1,1,0,0,1,1,0,1,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0
Kost Metta Kramatjati Jakarta Timur,Jakarta Timur,Kramat Jati,0.00,1500000.00,0.00,0.00,2.00,Kos Campur,9.00,0,1,1,1,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,0,0,0,0
Kost MG Resident Grogol Petamburan Jakarta Barat,Jakarta Barat,Grogol Petamburan,3.00,2600000.00,0.00,0.00,0.00,Kos Campur,12.00,0,1,1,1,1,1,1,1,0,0,0,1,0,1,0,1,1,1,1,1,1,0,1,1,1,0,0,0,1
Kost Mianma Executive Tanjung Priok Jakarta Utara,Jakarta Utara,Tanjung Priok,2.00,860000.00,0.00,0.00,3.00,Kos Campur,9.36,1,1,0,1,1,1,1,1,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0
Kost Milenial Cengkareng Jakarta Barat,Jakarta Barat,Cengkareng,0.00,1400000.00,0.00,0.00,0.00,Kos Putra,9.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kost Milenial Tanjung Priok Jakarta Utara,Jakarta Utara,Tanjung Priok,1.00,1400000.00,0.00,0.00,6.00,Kos Putri,12.00,0,1,1,1,1,1,0,1,0,1,1,1,0,1,0,1,0,1,1,1,0,0,0,1,0,1,0,0,0
Kost Mimi Tipe C Kelapa Gading Jakarta Utara,Jakarta Utara,Kelapa Gading,1.00,2000000.00,0.00,0.00,0.00,Kos Putri,9.00,0,0,1,0,1,1,0,1,0,0,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0
Kost Mimi Tipe I Kelapa Gading Jakarta Utara,Jakarta Utara,Kelapa Gading,1.00,2100000.00,0.00,0.00,0.00,Kos Putri,9.00,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0
Kost Mimosa 1 Tipe WC Luar AC sharing Tanjung Priok Jakarta Utara,Jakarta Utara,Tanjung Priok,1.00,1300000.00,0.00,0.00,1.00,Kos Campur,6.00,1,0,1,1,1,1,0,1,1,1,1,1,0,1,0,1,0,0,1,1,1,0,1,0,1,0,0,0,1
Kost Mina Ciracas Jakarta Timur,Jakarta Timur,Ciracas,0.00,1000000.00,0.00,0.00,1.00,Kos Campur,12.00,1,1,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0
Kost Mindi 41 Tipe B Koja Jakarta Utara,Jakarta Utara,Koja,0.00,1600000.00,0.00,0.00,5.00,Kos Campur,12.00,0,1,0,1,1,1,0,1,0,0,0,1,1,1,0,1,0,1,1,1,1,0,0,1,0,1,0,0,0
Kost Murni 3 Tipe A Penjaringan Jakarta Utara,Jakarta Utara,Penjaringan,0.00,2300000.00,0.00,0.00,7.00,Kos Campur,9.00,1,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,0,0,0,0,1,1,0,1,0,1
Kost Muslimah Rumah Nadine Tipe B Pasar Minggu Jakarta Selatan,Jakarta Selatan,Pasar Minggu,1.00,2500000.00,0.00,0.00,0.00,Kos Putri,16.00,0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1,1,0,0,1,0,0
Kost Muwardi IIIA Residence Grogol Petamburan Jakarta Barat,Jakarta Barat,Grogol Petamburan,1.00,2000000.00,0.00,0.00,7.00,Kos Putri,8.10,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,1
Kost MX Home Tipe B Kelapa Gading Jakarta Utara,Jakarta Utara,Kelapa Gading,2.00,1300000.00,3.40,1.00,9.00,Kos Campur,9.00,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,1,0,1,1,0,1,1,1,0,0
Kost My 1 Tipe B Penjaringan Jakarta Utara,Jakarta Utara,Penjaringan,0.00,1700000.00,0.00,0.00,0.00,Kos Putri,6.72,0,0,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0
