region,location,room_availability_bs,price,rating,rating_count,transaction_count,tipe_kos,room_area,is_electricity,is_kamar_mandi_dalam,is_kloset_duduk,fac_keamanan,fac_sirkulasi_udara,fac_parkir_motor,fac_parkir_mobil,fac_ruang_bersama,fac_layanan_kebersihan,fac_area_jemur,is_full_furnished,fac_ac,fac_tv,fac_bantal,fac_cermin,fac_shower,fac_air_panas,fac_wifi,fac_kulkas,fac_dapur,fac_dispenser,fac_kipas_angin,fac_kursi,fac_guling,fac_wastafel,fac_ember_mandi,fac_mesin_cuci,fac_bak_mandi,is_discount
Jakarta Utara,Kelapa Gading,0.0,1875000.0,4.9,3.0,8.0,Kos Putri,7.199999999999999,0,1,1,1,1,1,1,1,0,0,0,1,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1
Jakarta Utara,Kelapa Gading,1.0,1625000.0,4.8,11.0,14.0,Kos Putri,6.300000000000001,0,0,1,1,1,1,1,1,0,0,0,1,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1
Jakarta Utara,Kelapa Gading,0.0,1525000.0,4.9,11.0,17.0,Kos Putri,5.76,0,0,1,1,1,1,1,1,0,0,0,1,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1
Jakarta Selatan,Kecamatan Tebet,0.0,1925000.0,4.8,4.0,6.0,Kos Putra,9.0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,0,1,0,1,1,0,1,1,1,0,0,0,1
Jakarta Selatan,Kecamatan Tebet,0.0,1925000.0,4.8,4.0,6.0,Kos Putra,9.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jakarta Selatan,Kecamatan Tebet,0.0,2025000.0,4.8,19.0,25.0,Kos Campur,12.0,1,1,1,1,0,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,1,1,0,0,0,0,1
Jakarta Selatan,Kebayoran Baru,1.0,4075000.0,4.8,16.0,29.0,Kos Campur,13.5,0,1,1,1,1,1,1,0,0,0,1,1,1,1,0,1,1,1,1,1,0,0,1,0,1,0,0,0,1
Jakarta Selatan,Kebayoran Baru,1.0,3025000.0,4.8,40.0,68.0,Kos Campur,13.5,0,1,1,1,1,1,1,0,0,0,1,1,1,1,0,1,1,1,1,1,0,0,1,0,1,0,0,0,1
Jakarta Selatan,Kecamatan Tebet,0.0,2187000.0,5.0,3.0,4.0,Kos Campur,9.0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1
Jakarta Timur,Matraman,1.0,2305000.0,4.3,5.0,21.0,Kos Putri,12.0,0,1,1,1,1,1,1,0,0,0,1,1,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1
Jakarta Timur,Matraman,1.0,2275000.0,4.4,9.0,31.0,Kos Putri,8.100000000000001,0,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1
Jakarta Timur,Matraman,2.0,2025000.0,4.5,16.0,31.0,Kos Putri,8.100000000000001,0,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1
Jakarta Pusat,Menteng,0.0,2293000.0,0.0,0.0,8.0,Kos Campur,10.5,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,0,0,0,0,1
Jakarta Selatan,Pasar Minggu,0.0,1681000.0,4.3,1.0,14.0,Kos Campur,12.0,0,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,0,1,1,1,1,0,1,0,0,1,0,0,1
Jakarta Pusat,Menteng,1.0,3160000.0,4.3,5.0,6.0,Kos Campur,25.0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,1,0,1,0,0,0,0,0,1
Jakarta Pusat,Menteng,1.0,2210000.0,4.6,20.0,28.0,Kos Campur,16.0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,1,0,1,1,0,0,0,0,1
Jakarta Pusat,Menteng,0.0,1911000.0,4.0,1.0,2.0,Kos Campur,11.520000000000001,1,0,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,1,0,1,1,0,0,0,0,1
Jakarta Pusat,Menteng,0.0,1782500.0,4.6,3.0,7.0,Kos Campur,10.08,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1
Jakarta Barat,Kebon Jeruk,0.0,1465000.0,4.1,9.0,34.0,Kos Campur,7.290000000000001,0,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,0,0,1,0,0,0,1,0,1
Jakarta Selatan,Pasar Minggu,1.0,3025000.0,4.8,3.0,6.0,Kos Campur,19.11,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,0,0
Jakarta Selatan,Pasar Minggu,2.0,2525000.0,4.8,13.0,26.0,Kos Campur,10.5,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,0,0,1,1,0,0,1,0,0
Jakarta Selatan,Pasar Minggu,0.0,2225000.0,5.0,3.0,9.0,Kos Campur,6.96,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,0,0
Jakarta Selatan,Cilandak,0.0,3325000.0,4.8,15.0,37.0,Kos Campur,9.0,0,1,1,1,1,1,1,1,0,0,1,1,0,0,0,1,1,1,1,1,1,0,1,0,0,0,0,0,1
Jakarta Timur,Duren Sawit,0.0,1235000.0,5.0,4.0,14.0,Kos Campur,10.240000000000002,0,0,1,0,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,0,0,0,1,1,0,1,0,1,1
Jakarta Pusat,Sawah Besar,0.0,1877500.0,4.9,15.0,30.0,Kos Campur,12.04,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,0,0,0,0,1
Jakarta Pusat,Sawah Besar,0.0,1592500.0,4.8,7.0,9.0,Kos Campur,6.09,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,1,0,0,1,0,0,1
Jakarta Selatan,Tebet,0.0,1895000.0,4.6,12.0,21.0,Kos Putra,6.21,0,1,1,0,0,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,0,1,0,0,0,0,0,1
Jakarta Selatan,Tebet,0.0,1725000.0,4.8,7.0,7.0,Kos Campur,6.0,0,1,1,0,0,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,0,1,0,0,0,0,0,1
Jakarta Pusat,Kecamatan Senen,0.0,1591250.0,4.8,7.0,16.0,Kos Campur,7.0,1,0,1,0,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,1
Jakarta Pusat,Kecamatan Senen,0.0,2113750.0,4.8,11.0,16.0,Kos Campur,10.5,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,1
Jakarta Pusat,Kecamatan Senen,0.0,2921250.0,5.0,14.0,24.0,Kos Campur,10.5,1,1,1,0,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,1
Jakarta Pusat,Kecamatan Senen,0.0,2369000.0,4.9,17.0,27.0,Kos Campur,10.5,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,1
Jakarta Pusat,Kecamatan Senen,0.0,3266000.0,4.9,11.0,23.0,Kos Campur,10.5,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,1
Jakarta Timur,Matraman,1.0,1875000.0,4.8,93.0,109.0,Kos Campur,9.52,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,0,0,0,0,0
Jakarta Selatan,Tebet,0.0,1900000.0,4.8,5.0,11.0,Kos Putri,10.240000000000002,0,1,1,1,1,1,0,1,0,1,1,1,0,1,0,1,0,1,1,1,0,0,1,1,0,0,0,0,1
Jakarta Timur,Cipayung,0.0,1589000.0,5.0,2.0,9.0,Kos Campur,15.0,0,1,1,1,1,1,0,0,0,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1
Jakarta Timur,Cipayung,1.0,1405000.0,4.9,4.0,21.0,Kos Campur,11.7,0,1,1,1,1,1,0,0,0,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1
Jakarta Timur,Cipayung,0.0,1260000.0,5.0,2.0,4.0,Kos Campur,15.0,0,1,1,1,1,1,0,0,0,1,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1
Jakarta Timur,Cipayung,0.0,1070000.0,5.0,4.0,29.0,Kos Campur,11.7,0,1,1,1,1,1,0,0,0,1,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1
Jakarta Selatan,Tebet,0.0,2072500.0,4.9,2.0,22.0,Kos Putra,12.0,0,1,1,1,1,1,1,0,0,1,1,1,0,1,1,0,0,1,1,1,1,0,1,1,0,1,0,0,1
Jakarta Timur,Kramat Jati,0.0,1497500.0,4.9,6.0,15.0,Kos Putri,8.75,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,0,0,1,0,1,1,0,0,0,0,1
Jakarta Barat,Kali Deres,0.0,1900000.0,5.0,1.0,5.0,Kos Campur,14.0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1,0,0,0,0,0,1
Jakarta Barat,Kali Deres,1.0,1725000.0,4.6,7.0,9.0,Kos Campur,9.620000000000001,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0
Jakarta Barat,Kali Deres,0.0,1675000.0,4.6,18.0,43.0,Kos Campur,9.1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0
Jakarta Selatan,Jagakarsa,3.0,1687500.0,4.9,24.0,38.0,Kos Putri,12.0,0,1,1,1,1,1,1,0,0,1,1,1,0,1,0,0,0,1,0,1,1,0,1,1,0,0,0,1,1
Jakarta Selatan,Jagakarsa,0.0,1307500.0,5.0,2.0,5.0,Kos Putri,7.0,0,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,0,1,0,1,1,0,1,1,0,0,0,0,1
Jakarta Barat,Kecamatan Grogol petamburan,0.0,2405000.0,4.8,21.0,32.0,Kos Putri,9.0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0
Jakarta Barat,Grogol Petamburan,0.0,2025000.0,4.8,8.0,19.0,Kos Campur,8.51,0,1,1,1,1,1,0,1,0,1,1,1,0,1,0,1,1,1,1,1,0,0,1,0,0,0,0,0,1
Jakarta Barat,Grogol Petamburan,0.0,1825000.0,4.9,18.0,54.0,Kos Campur,8.51,0,1,1,1,1,1,0,1,0,1,1,1,0,1,0,1,1,1,1,1,0,0,1,0,0,0,0,0,1
Jakarta Barat,Grogol Petamburan,0.0,2450000.0,4.6,104.0,210.0,Kos Campur,13.5,0,1,1,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0,0,1,0,1,0,0,0,0
Jakarta Barat,Grogol Petamburan,0.0,1750000.0,0.0,0.0,16.0,Kos Campur,13.5,0,0,1,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0,0,1,0,1,0,0,0,0
Jakarta Barat,Grogol Petamburan,3.0,2630000.0,4.6,86.0,208.0,Kos Campur,12.15,0,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0
Jakarta Barat,Grogol Petamburan,0.0,2730000.0,4.6,15.0,29.0,Kos Campur,13.5,0,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0
Jakarta Selatan,Pesanggrahan,0.0,1681000.0,4.8,62.0,155.0,Kos Putra,5.52,0,1,1,1,1,1,0,1,0,0,1,1,0,1,1,1,0,1,1,1,1,0,1,0,1,0,0,0,1
Jakarta Utara,Kelapa Gading,1.0,3680000.0,0.0,0.0,0.0,Kos Putri,22.5,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,1
Jakarta Selatan,Tebet,0.0,1855000.0,4.8,21.0,68.0,Kos Campur,8.16,0,1,1,1,1,1,0,0,0,0,1,1,0,1,1,1,0,1,1,1,0,0,1,0,0,0,0,0,1
Jakarta Utara,Kelapa Gading,2.0,2944000.0,0.0,0.0,0.0,Kos Putri,15.040000000000001,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,1
Jakarta Selatan,Tebet,0.0,1495000.0,4.6,4.0,14.0,Kos Campur,9.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jakarta Utara,Kelapa Gading,1.0,2760000.0,4.9,2.0,3.0,Kos Putri,12.600000000000001,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,1
Jakarta Selatan,Tebet,0.0,1255000.0,0.0,0.0,2.0,Kos Campur,5.9799999999999995,0,1,1,1,1,1,0,1,0,0,1,1,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1
Jakarta Pusat,Sawah Besar,0.0,1925000.0,4.8,48.0,81.0,Kos Campur,8.0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,0,1,0,1,0,0,0,1
Jakarta Selatan,Tebet,0.0,1800000.0,4.1,8.0,15.0,Kos Campur,9.0,0,1,1,0,1,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1
Jakarta Timur,Pulo Gadung,2.0,1735000.0,0.0,0.0,0.0,Kos Putri,7.920000000000001,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,1,0,1,0,0,1
Jakarta Timur,Pulo Gadung,2.0,1735000.0,0.0,0.0,0.0,Kos Putri,7.920000000000001,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,1,0,1,0,0,1
Jakarta Timur,Pulo Gadung,2.0,1735000.0,0.0,0.0,0.0,Kos Putri,7.920000000000001,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,1,0,1,0,0,1
Jakarta Timur,Pulo Gadung,2.0,1735000.0,0.0,0.0,0.0,Kos Putri,7.920000000000001,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,1,0,1,0,0,1
Jakarta Timur,Pulo Gadung,2.0,1735000.0,0.0,0.0,0.0,Kos Putri,7.920000000000001,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,1,0,1,0,0,1
Jakarta Timur,Pulo Gadung,0.0,1165000.0,4.8,5.0,9.0,Kos Putri,8.100000000000001,1,0,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1
Jakarta Pusat,Kecamatan Tanah Abang,0.0,3375000.0,4.8,6.0,11.0,Kos Campur,15.75,0,1,1,1,0,0,1,1,0,0,1,1,1,0,0,1,1,1,1,1,1,0,1,0,0,0,0,0,1
Jakarta Pusat,Kecamatan Tanah Abang,0.0,3175000.0,4.6,43.0,76.0,Kos Campur,12.0,0,1,1,1,0,0,1,1,0,0,1,1,1,0,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0
Jakarta Pusat,Kecamatan Tanah Abang,0.0,2825000.0,4.6,47.0,94.0,Kos Campur,9.0,0,1,1,1,0,0,1,1,0,0,1,1,1,0,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0
Jakarta Selatan,Pancoran,0.0,3025000.0,4.6,4.0,3.0,Kos Campur,21.0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,0,1
Jakarta Selatan,Cilandak,0.0,2545000.0,4.8,15.0,21.0,Kos Campur,12.0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1
Jakarta Timur,Pulo Gadung,0.0,1925000.0,5.0,3.0,6.0,Kos Campur,10.5,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,1,0,1,1,1,0,0,1,1,0,1,0,0,1
Jakarta Timur,Pulo Gadung,0.0,1545000.0,5.0,3.0,5.0,Kos Campur,10.5,1,0,1,1,1,1,0,1,0,1,1,1,0,1,1,1,0,1,1,1,0,0,1,1,0,1,0,0,1
Jakarta Timur,Pulo Gadung,0.0,1450000.0,4.8,3.0,7.0,Kos Campur,10.5,1,1,1,1,1,1,0,1,0,1,1,0,0,1,1,1,0,1,1,1,0,0,1,1,0,1,0,0,1
Jakarta Timur,Pulo Gadung,0.0,1212500.0,5.0,3.0,8.0,Kos Campur,10.5,1,0,1,1,1,1,0,1,0,1,1,0,0,1,0,1,0,1,1,1,0,0,1,0,0,0,0,0,1
Jakarta Timur,Duren Sawit,1.0,2275000.0,0.0,0.0,0.0,Kos Putri,25.0,0,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1,0,1,1,1,1,0,0,1,1,0,0,0,1
Jakarta Timur,Duren Sawit,0.0,1645000.0,0.0,0.0,0.0,Kos Putri,14.0,0,0,1,1,1,1,1,1,0,1,0,1,0,1,1,1,0,1,1,1,1,0,0,1,0,0,0,0,1
Jakarta Timur,Duren Sawit,0.0,1645000.0,0.0,0.0,0.0,Kos Putri,14.0,0,0,1,1,1,1,1,1,0,1,0,1,0,1,1,1,0,1,1,1,1,0,0,1,0,0,0,0,1
Jakarta Timur,Duren Sawit,0.0,1645000.0,0.0,0.0,0.0,Kos Putri,14.0,0,0,1,1,1,1,1,1,0,1,0,1,0,1,1,1,0,1,1,1,1,0,0,1,0,0,0,0,1
Jakarta Timur,Duren Sawit,0.0,1645000.0,0.0,0.0,0.0,Kos Putri,14.0,0,0,1,1,1,1,1,1,0,1,0,1,0,1,1,1,0,1,1,1,1,0,0,1,0,0,0,0,1
Jakarta Timur,Duren Sawit,0.0,1645000.0,0.0,0.0,0.0,Kos Putri,14.0,0,0,1,1,1,1,1,1,0,1,0,1,0,1,1,1,0,1,1,1,1,0,0,1,0,0,0,0,1
Jakarta Timur,Duren Sawit,2.0,970000.0,0.0,0.0,4.0,Kos Putri,8.100000000000001,1,0,1,1,1,1,1,1,0,1,0,0,0,1,1,1,0,1,1,1,1,0,0,1,0,0,0,0,1
Jakarta Barat,Taman Sari,2.0,1865000.0,4.4,7.0,26.0,Kos Campur,16.799999999999997,0,1,1,1,0,1,1,1,0,0,1,1,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1
Jakarta Barat,Taman Sari,0.0,2257500.0,5.0,1.0,9.0,Kos Campur,16.799999999999997,0,1,1,1,0,1,1,1,0,0,1,1,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1
Jakarta Barat,Taman Sari,1.0,2647000.0,0.0,0.0,0.0,Kos Campur,16.799999999999997,0,1,1,1,0,1,1,1,0,0,1,1,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1
Jakarta Barat,Kecamatan Grogol petamburan,2.0,2959800.0,4.8,7.0,12.0,Kos Campur,10.5,0,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,1,0,0,0,1
Jakarta Barat,Kecamatan Grogol petamburan,0.0,2705000.0,4.8,25.0,38.0,Kos Campur,9.0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,0,0,1
Jakarta Barat,Kecamatan Grogol petamburan,0.0,1875000.0,4.9,17.0,27.0,Kos Campur,9.0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,0,0,1
Jakarta Selatan,Kecamatan Jagakarsa,1.0,2400000.0,4.9,10.0,17.0,Kos Putri,9.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Jakarta Selatan,Kecamatan Jagakarsa,1.0,2400000.0,4.9,10.0,17.0,Kos Putri,12.25,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,1
Jakarta Selatan,Setia Budi,0.0,2827500.0,4.8,25.0,43.0,Kos Campur,8.100000000000001,0,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,1
Jakarta Selatan,Setia Budi,2.0,3350000.0,4.6,24.0,35.0,Kos Campur,18.0,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,0,0,0,1
Jakarta Selatan,Pancoran,0.0,1855000.0,4.8,14.0,27.0,Kos Putra,10.639999999999999,0,1,0,0,1,1,0,1,0,0,1,1,0,1,1,1,0,1,1,1,0,0,1,1,0,1,0,0,0
Jakarta Selatan,Kecamatan Cilandak,3.0,3425000.0,4.6,106.0,205.0,Kos Campur,10.5,0,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,0,1,0,1
Jakarta Selatan,Kecamatan Cilandak,0.0,3625000.0,4.6,2.0,8.0,Kos Campur,19.25,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,0
Jakarta Barat,Kebon Jeruk,1.0,2175000.0,4.8,8.0,13.0,Kos Putri,40.0,0,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1
Jakarta Barat,Kebon Jeruk,1.0,2075000.0,4.6,17.0,30.0,Kos Putri,36.0,0,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1
Jakarta Selatan,Jagakarsa,0.0,1235000.0,4.4,1.0,2.0,Kos Campur,10.240000000000002,0,1,1,1,1,1,0,0,0,0,0,1,0,1,1,1,0,1,0,1,0,0,0,1,0,0,0,0,1
Jakarta Timur,Pulo Gadung,1.0,2115000.0,4.6,25.0,62.0,Kos Putri,12.0,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,1
Jakarta Timur,Pulo Gadung,0.0,1583000.0,4.6,17.0,29.0,Kos Putri,9.0,0,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,0,1,0,1,1,0,1,1,0,0,0,0,1
Jakarta Timur,Pulo Gadung,1.0,1678000.0,4.6,50.0,87.0,Kos Putri,12.0,0,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,0,1,0,1,1,0,1,1,0,0,0,0,1
Jakarta Barat,Kembangan,0.0,1545000.0,4.3,4.0,7.0,Kos Campur,6.0,0,1,1,0,1,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,1
Jakarta Barat,Kembangan,0.0,1375000.0,4.5,13.0,31.0,Kos Campur,6.0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,1
Jakarta Barat,Kecamatan Kebon Jeruk,1.0,1451000.0,4.6,6.0,16.0,Kos Campur,12.0,0,0,1,1,1,1,0,0,0,1,1,1,0,1,0,1,0,1,1,1,0,0,1,1,0,1,0,0,1
Jakarta Barat,Kecamatan Kebon Jeruk,0.0,1184200.0,4.8,10.0,17.0,Kos Campur,8.75,0,0,1,1,1,1,0,0,0,1,1,1,0,1,1,1,0,1,1,1,0,0,1,1,0,1,0,0,1
Jakarta Pusat,Kecamatan Gambir,0.0,2025000.0,4.9,11.0,37.0,Kos Putri,9.0,0,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,0,0,1,1,0,0,0,0,1
Jakarta Selatan,Cilandak,0.0,3775000.0,4.8,57.0,111.0,Kos Campur,12.0,1,1,1,1,0,1,1,1,1,0,1,1,1,0,0,1,1,1,1,1,1,0,1,0,0,0,0,0,1
Jakarta Pusat,Tanah Abang,0.0,2210000.0,4.8,12.0,21.0,Kos Campur,8.0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0,0,0,0,1
Jakarta Barat,Kebon Jeruk,0.0,1432600.0,5.0,4.0,4.0,Kos Campur,8.46,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,0,0,1,0,1
Jakarta Selatan,Pesanggrahan,0.0,880000.0,4.8,5.0,12.0,Kos Campur,9.0,0,1,0,1,1,1,0,0,0,1,1,0,0,1,0,1,0,1,0,1,0,1,1,0,0,1,0,0,1
Jakarta Utara,Kelapa Gading,0.0,1775000.0,4.6,3.0,7.0,Kos Putri,10.5,0,0,1,1,1,1,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1
Jakarta Utara,Kelapa Gading,0.0,1675000.0,5.0,6.0,12.0,Kos Putri,8.75,0,0,1,1,1,1,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1
Jakarta Utara,Kelapa Gading,0.0,1675000.0,5.0,1.0,3.0,Kos Putri,7.5,0,0,1,1,1,1,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1
Jakarta Utara,Kelapa Gading,0.0,1525000.0,0.0,0.0,2.0,Kos Putri,6.25,0,0,1,1,1,1,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1
Jakarta Selatan,Pasar Minggu,0.0,1975000.0,4.8,15.0,27.0,Kos Putri,14.0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,0,0,1,1,1,0,0,0,1
Jakarta Selatan,Kecamatan Tebet,0.0,2325000.0,4.6,18.0,32.0,Kos Putri,12.0,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1,1,1,1,0,0,1,0,0,0,0,0,1
Jakarta Selatan,Tebet,0.0,2400000.0,4.6,14.0,23.0,Kos Putri,9.600000000000001,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1,1,1,1,0,0,1,0,0,0,0,0,1
Jakarta Timur,Pulo Gadung,0.0,2115000.0,4.8,48.0,96.0,Kos Campur,9.0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,0,0,1,0,0,0,1,0,1
Jakarta Timur,Pulo Gadung,0.0,2020000.0,4.5,28.0,53.0,Kos Campur,9.0,0,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,0,0,1,0,0,0,1,0,1
Jakarta Barat,Grogol Petamburan,0.0,1972500.0,0.0,0.0,3.0,Kos Campur,13.44,0,1,1,1,0,1,0,0,0,0,0,1,0,1,1,1,1,1,0,0,1,0,0,1,1,0,0,0,1
Jakarta Selatan,Kecamatan Mampang Prapatan,2.0,2800000.0,4.8,34.0,69.0,Kos Campur,17.5,0,1,1,0,1,1,0,1,0,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,1,0,0,1
Jakarta Selatan,Kecamatan Mampang Prapatan,1.0,3065000.0,4.8,15.0,27.0,Kos Campur,22.5,0,1,1,0,1,1,0,1,0,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,1,0,0,1
